-0.00966951,-0.009591821
-0.008817948,-0.008561899
-0.008019568,-0.007611607
-0.0072974553,-0.006758056
-0.0066595837,-0.006043695
-0.006105567,-0.0054059597
-0.005630536,-0.004879322
-0.0052274163,-0.004428114
-0.0048882654,-0.00408795
-0.00460506,-0.0038388828
-0.004370141,-0.0036517596
0.041849118,0.04182106
0.0013487723,0.0016386202
-0.016127883,-0.01626568
-0.023750408,-0.023654062
-0.026565176,-0.026658062
-0.02685178,-0.026671696
-0.02576574,-0.025562808
-0.02394565,-0.024192002
-0.02176806,-0.02179407
-0.019465063,-0.018966498
-0.017183004,-0.017677058
-0.015013886,-0.014943591
-0.013013397,-0.012762339
-0.01121204,-0.011031752
-0.009622486,-0.0095941
-0.008244777,-0.008318434
-0.0070701833,-0.0071648885
-0.0060841697,-0.006138266
-0.0052686916,-0.005327223
-0.004603977,-0.004745975
-0.0040698755,-0.0041841865
-0.0036468466,-0.0036327578
0.017397197,0.017430946
-0.0056656017,-0.005696141
-0.021787183,-0.021822697
-0.031279773,-0.031165145
-0.035658997,-0.03586276
-0.03653869,-0.036518313
-0.03523084,-0.03499919
-0.032683525,-0.033204265
-0.029537063,-0.029693425
-0.026202986,-0.026212249
-0.022933131,-0.02279256
-0.019871982,-0.019733163
-0.017093793,-0.016730849
-0.014628052,-0.014317249
-0.012476589,-0.0122296335
-0.010624918,-0.010565511
-0.009049647,-0.009076836
-0.007723236,-0.007741591
-0.0066170054,-0.006571782
-0.0057029556,-0.005528855
-0.004954821,-0.004925824
-0.0043486147,-0.004368472
-0.0038628508,-0.003787431
0.0057358844,-0.0012895241
-0.0024274434,-0.0028028265
-0.0056775664,-0.0052759927
-0.006655106,-0.006971601
-0.006602842,-0.00710521
-0.0061127525,-0.0065202164
-0.005468435,-0.0057980595
-0.004804099,-0.0050331913
-0.0041803373,-0.004399241
-0.003621217,-0.0038773147
-0.0031328418,-0.0033229822
-0.0027127853,-0.002765349
-0.002354918,-0.0023454828
-0.0020518578,-0.0021122703
-0.0017961826,-0.0019421671
-0.0015809936,-0.0012799278
-0.0014001393,-0.001106468
-0.0012482656,-0.0010260949
-0.0011207821,-0.0009765783
-0.0010137899,-0.0010077925
-0.00092399766,-0.00093645416
0.021417553,0.021436471
-0.00047587874,-0.00058784895
-0.01468107,-0.014681879
-0.02263616,-0.022913203
-0.026210692,-0.025574606
-0.026979527,-0.027447013
-0.026081856,-0.025538957
-0.024280695,-0.024222687
-0.022062648,-0.022006737
-0.019725617,-0.019448912
-0.017443782,-0.017144503
-0.015312353,-0.01511778
-0.013377248,-0.013232401
-0.011654373,-0.011502005
-0.010141964,-0.010056537
-0.008828396,-0.008858805
-0.0076970602,-0.007878509
-0.0067293495,-0.0069189565
-0.005906446,-0.0060167713
-0.0052103386,-0.005214208
-0.004624364,-0.004555056
-0.0041334457,-0.0040589673
0.0030609944,0.0026191017
-0.005543264,-0.005421344
-0.009247637,-0.00865759
-0.010427454,-0.010197898
-0.010345351,-0.01050153
-0.009676271,-0.009882366
-0.008778865,-0.008985111
-0.0078394795,-0.008051431
-0.006950123,-0.0070193657
-0.006151374,-0.0059497226
-0.0054562185,-0.00512511
-0.0048633716,-0.004511209
-0.004364698,-0.0040681167
-0.0039492995,-0.0036853468
-0.0036057057,-0.0033291178
-0.0033229953,-0.0030228607
-0.0030913064,-0.0027561374
-0.0029020177,-0.0025615022
0.023555523,0.023599949
-0.013821103,-0.013746039
-0.028312994,-0.023594365
-0.032785803,-0.0318191
-0.03272318,-0.03327725
-0.03063768,-0.030847266
-0.027738975,-0.027606148
-0.024625303,-0.025000378
-0.021592367,-0.021396492
-0.018780217,-0.01819703
-0.016246792,-0.015911462
-0.014006341,-0.0132536385
-0.012050155,-0.011463741
-0.010358055,-0.009902129
-0.008904832,-0.008599773
-0.007663864,-0.0075115147
-0.0066091204,-0.0065256967
-0.005716224,-0.0056103105
-0.004962957,-0.0048190774
-0.004329435,-0.004194337
-0.0037981009,-0.0036993315
-0.003353606,-0.0032938616
-0.0029826362,-0.0030196868
0.004703536,0.00488842
-0.0039147856,-0.0038259737
-0.007887958,-0.008002648
-0.009303053,-0.009476971
-0.009410466,-0.009917149
-0.008899628,-0.009419568
-0.008134564,-0.008385189
-0.00730116,-0.00735256
-0.0064902096,-0.0063991407
-0.0057424805,-0.0053874385
-0.005072828,-0.00455938
-0.0044830428,-0.0040295357
-0.0039686793,-0.0036360193
-0.0035226555,-0.0033467691
-0.0031371177,-0.003050726
-0.002804374,-0.0027402267
-0.0025173256,-0.0024323864
-0.0022696306,-0.0021687848
-0.0020557332,-0.0019803466
-0.0018708223,-0.0018466571
0.011764582,0.0117189335
-0.005773131,-0.005911311
-0.015409621,-0.015374926
-0.020228837,-0.020221047
-0.022109576,-0.022352347
-0.022221848,-0.022460748
-0.021304773,-0.022055607
-0.019828511,-0.020634761
-0.018091861,-0.018443063
-0.016282763,-0.016355753
-0.014516712,-0.014475432
-0.012861605,-0.012873318
-0.011354079,-0.011381594
-0.010010377,-0.010098334
-0.008833635,-0.009008048
-0.00781879,-0.008118518
-0.0069558974,-0.0073365346
-0.006232349,-0.006614877
-0.00563436,-0.005931208
-0.0051479363,-0.005517073
0.00097518705,0.00087952986
-0.0069416044,-0.0068884282
-0.010185391,-0.010223145
-0.011186419,-0.0116153
-0.011096031,-0.011483797
-0.010494319,-0.010818568
-0.00968287,-0.009944562
-0.008819424,-0.0088448245
-0.007984641,-0.007885186
-0.007217035,-0.0070259087
-0.006531955,-0.0062052943
-0.0059321807,-0.0054660244
-0.005413919,-0.0049042106
-0.00497022,-0.0044915257
-0.0045929113,-0.004168705
-0.0042736693,-0.0038487464
-0.0040045897,-0.0036745286
0.0033541743,0.003375738
-0.0028850858,-0.0030292002
-0.007936117,-0.008017161
-0.01173873,-0.011305901
-0.014338584,-0.013961327
-0.015856393,-0.016122801
-0.0164582,-0.01634821
-0.01633072,-0.015740661
-0.015662692,-0.014860992
-0.01463175,-0.01370771
-0.013395772,-0.012755469
-0.012087699,-0.011951822
-0.010813068,-0.01097953
-0.009649689,-0.009805124
-0.00864904,-0.008575485
-0.00783899,-0.0074696536
0.0041457457,0.0041327933
-0.0034527725,-0.0031921864
-0.008530306,-0.00899056
-0.011719937,-0.011882178
-0.01350429,-0.013504072
-0.014256319,-0.015138563
-0.014266952,-0.015037433
-0.013764194,-0.014118341
-0.012926685,-0.013204666
-0.011893558,-0.012262078
-0.010771863,-0.011447934
-0.009642311,-0.010424475
-0.00856391,-0.00923106
-0.007577791,-0.00808442
-0.0067104776,-0.006901463
-0.0059767007,-0.005833296
-0.005381867,-0.004982828
-0.025428625,-0.025445372
-0.028997516,-0.029559907
-0.028745463,-0.028588291
-0.026866153,-0.02690792
-0.024379956,-0.024635345
-0.021716611,-0.021620799
-0.019085122,-0.01887697
-0.016595557,-0.016667377
-0.014305701,-0.015186811
-0.012242486,-0.012328019
-0.0104135135,-0.010384575
-0.008814048,-0.008771488
-0.007431612,-0.0076162154
-0.006249149,-0.006375959
-0.005247246,-0.005221841
-0.0044056918,-0.003944369
-0.0037045444,-0.0030760393
-0.003124845,-0.0026614005
-0.0026490546,-0.0023377538
-0.0022612948,-0.0021368852
-0.0019474436,-0.0020302143
-0.0016951264,-0.0019817147
-0.0014936412,-0.0018707821
0.016871631,0.016967036
-0.008433795,-0.00863404
-0.020825831,-0.021021802
-0.026670616,-0.02862832
-0.028868053,-0.028787784
-0.028934358,-0.028748496
-0.027743181,-0.02796344
-0.025833929,-0.026315097
-0.023555417,-0.02423158
-0.021139106,-0.021242538
-0.018739432,-0.01857239
-0.016457712,-0.016181648
-0.014357322,-0.01413856
-0.012474011,-0.012280938
-0.010823328,-0.010678111
-0.009406222,-0.0093616005
-0.008213381,-0.008348692
-0.0072286557,-0.0074178195
-0.0064317496,-0.0065547773
-0.0058003115,-0.0057768347
0.0033369632,0.003393204
-0.005228829,-0.0052578487
-0.009152435,-0.008688178
-0.010567248,-0.01038562
-0.010659712,-0.010643171
-0.010093391,-0.010103889
-0.009238068,-0.009287592
-0.008296502,-0.0084327515
-0.0073759295,-0.007541946
-0.006529017,-0.0066207987
-0.0057775653,-0.005759013
-0.005126322,-0.005058039
-0.0045710313,-0.004523283
-0.004103099,-0.004039444
-0.0037122597,-0.003623791
-0.0033880551,-0.0032780468
-0.0031206098,-0.0029910393
0.032419015,0.032400087
-0.005019468,-0.00502784
-0.020434616,-0.020090032
-0.02714082,-0.026999539
-0.029590985,-0.030105881
-0.029723616,-0.029298875
-0.02853574,-0.028903868
-0.026602548,-0.026126819
-0.024283066,-0.024239369
-0.021812694,-0.021666523
-0.01934922,-0.019352738
-0.016997911,-0.017001057
-0.014826459,-0.014814118
-0.012874728,-0.012766592
-0.011161704,-0.010949044
-0.009690786,-0.009509003
-0.008454043,-0.008389775
-0.0074356906,-0.0073778145
-0.0066149435,-0.006473355
-0.0059683383,-0.0056493226
-0.005471552,-0.0050043967
0.0093285395,0.009704274
-0.0025310651,-0.0026572393
-0.008230255,-0.008404326
-0.01058243,-0.010744489
-0.011143755,-0.0112647675
-0.010783583,-0.010820838
-0.009988331,-0.009973143
-0.0090276925,-0.009060843
-0.00804756,-0.008106521
-0.007122889,-0.0071606254
-0.0062881876,-0.006167966
-0.005555246,-0.0054047303
-0.0049235015,-0.004836628
-0.004386075,-0.00433496
-0.003933265,-0.0038897945
-0.0035545237,-0.0035010753
-0.0032395364,-0.0031990195
-0.0029787675,-0.0029629506
0.005932502,0.005850916
-0.009211406,-0.009155817
-0.016971692,-0.0167966
-0.020625878,-0.02067113
-0.022165043,-0.022326719
-0.022582015,-0.022300644
-0.022342028,-0.022421177
-0.021660712,-0.021908697
-0.020642173,-0.02098831
-0.01934633,-0.019591456
-0.017823026,-0.01779917
-0.016129602,-0.01587334
-0.014338583,-0.014004286
-0.012537544,-0.012363525
-0.01082204,-0.010742452
-0.00928301,-0.009361576
-0.007991676,-0.008203616
-0.006986588,-0.0072179954
-0.0062676384,-0.006581884
0.004330981,0.0040258123
-0.008306776,-0.0073594605
-0.013484198,-0.013983668
-0.015459807,-0.015671454
-0.015947051,-0.015881263
-0.015670689,-0.015583574
-0.014956183,-0.0150131015
-0.013965441,-0.01409248
-0.012795756,-0.012840651
-0.011522348,-0.011416178
-0.010215464,-0.009969835
-0.00894445,-0.008453504
-0.0077744853,-0.007666734
-0.0067595234,-0.007247472
-0.0059347064,-0.0055844784
-0.0053113685,-0.004849338
0.059212834,0.059232827
-0.05147394,-0.05145174
-0.08144294,-0.07903299
-0.079474196,-0.07942729
-0.06671445,-0.066864416
-0.05213146,-0.05202354
-0.039205004,-0.03909163
-0.028958116,-0.02927849
-0.021367105,-0.021309324
-0.016020326,-0.015367549
-0.012418248,-0.012573864
-0.010100126,-0.010237703
-0.008687662,-0.008499995
-0.007890553,-0.0073220525
-0.0074962615,-0.0064454544
-0.007354888,-0.005697122
0.102782205,0.10282305
-0.023351675,-0.02338824
-0.06694697,-0.06685651
-0.08084202,-0.08083812
-0.0820034,-0.08203349
-0.07738531,-0.07753818
-0.07024947,-0.07014162
-0.0622459,-0.062407117
-0.054238595,-0.05440125
-0.046678334,-0.046793777
-0.03978759,-0.03967144
-0.033658892,-0.033504114
-0.028310006,-0.028584382
-0.023716068,-0.022776265
-0.01982886,-0.020069003
-0.016588537,-0.016989606
-0.013930807,-0.0137210945
-0.011791307,-0.011856129
-0.010108197,-0.009872513
0.0025106638,0.0023969365
-0.0029781696,-0.001808146
-0.0066172057,-0.0065839817
-0.0088850055,-0.009351807
-0.010141779,-0.010303345
-0.010662137,-0.010931589
-0.010657216,-0.010405447
-0.010290067,-0.010270989
-0.009686642,-0.009728763
-0.0089438595,-0.008929448
-0.008135654,-0.008006567
-0.007317637,-0.007284108
-0.006530741,-0.0062965704
-0.0058041345,-0.005475238
-0.005157577,-0.004909076
-0.0046033505,-0.0046016593
-0.0041478495,-0.004391907
-0.0037928966,-0.0041988054
-0.0035368374,-0.003983601
0.05181901,0.05189653
-0.0072708116,-0.0072616558
-0.037388656,-0.037382446
-0.05014449,-0.050176032
-0.053282056,-0.05325763
-0.05156327,-0.05150766
-0.047695253,-0.04788001
-0.043097414,-0.043239478
-0.03844856,-0.038423244
-0.034035176,-0.03414104
-0.029952703,-0.029947829
-0.026212128,-0.025993716
-0.022791822,-0.022618566
-0.019660605,-0.019446297
-0.016786994,-0.016587475
-0.014142314,-0.013793334
-0.011701394,-0.011851848
-0.009442385,-0.010201388
0.008531738,0.008215033
0.00027559514,0.00077620894
-0.0044733896,-0.004577021
-0.007146729,-0.007369712
-0.008592532,-0.008665526
-0.009308079,-0.009257241
-0.009582019,-0.009577437
-0.009580505,-0.009546269
-0.009398983,-0.009330228
-0.009093101,-0.008929832
-0.008696973,-0.008773802
-0.008233762,-0.008487589
-0.0077215377,-0.0073931627
-0.007176214,-0.0070932005
-0.00661268,-0.006524616
-0.0060448996,-0.0059243916
-0.005485513,-0.005357449
-0.004945323,-0.0047319643
-0.0044329003,-0.0041860063
-0.0039544143,-0.003857742
-0.0035137017,-0.00380072
-0.0031125252,-0.0038951552
0.0728343,0.07287699
-0.0832994,-0.08332329
-0.1308752,-0.13088067
-0.1341792,-0.1342118
-0.121728115,-0.121727526
-0.105185695,-0.105245374
-0.089013286,-0.08901724
-0.074702226,-0.07450045
-0.062557355,-0.06283428
-0.05244013,-0.052260447
-0.044074565,-0.04419598
-0.037168987,-0.037230976
-0.031460214,-0.031271882
-0.02672562,-0.026460681
-0.022782546,-0.022914227
-0.019483307,-0.01945336
-0.016709264,-0.016608872
-0.0143652875,-0.01413098
0.0035701094,-0.01934126
-0.0066152876,-0.006579238
-0.012740075,-0.01284237
-0.016087027,-0.01609169
-0.017555313,-0.017354526
-0.017778298,-0.017741406
-0.017202886,-0.017406343
-0.016143864,-0.016460834
-0.0148217,-0.015069114
-0.013389169,-0.0133428695
-0.0119503075,-0.011746931
-0.0105740335,-0.010359041
-0.009304013,-0.009046694
-0.008165834,-0.00788602
-0.0071722562,-0.006960268
-0.0063270545,-0.0063160155
-0.005627837,-0.0059454422
-0.0050681117,-0.0056959027
0.025534678,0.025576796
-0.03648235,-0.03637704
-0.07175121,-0.07182522
-0.08793425,-0.08762055
-0.09249268,-0.09277122
-0.09082149,-0.091095865
-0.08605238,-0.08642371
-0.0797495,-0.079711646
-0.072675265,-0.07245662
-0.06527551,-0.065175235
-0.057889238,-0.05797673
-0.05080007,-0.050868906
-0.0442292,-0.04422798
-0.038322475,-0.038216773
-0.033149574,-0.033388592
-0.028715396,-0.028874185
-0.024977926,-0.02481514
-0.021866832,-0.021397825
-0.019299181,-0.018694058
-0.017190814,-0.01635861
-0.015463378,-0.0152055165
0.09779041,0.097710095
-0.043475013,-0.043439366
-0.095425345,-0.095553696
-0.11119221,-0.111269616
-0.11276343,-0.11267127
-0.108614266,-0.10892017
-0.10210559,-0.101968415
-0.09465186,-0.092757896
-0.08689222,-0.08657404
-0.079138465,-0.0790851
-0.07155503,-0.07133343
-0.06423502,-0.063701406
-0.057234038,-0.056621492
-0.05058613,-0.050123174
-0.044311628,-0.04353167
-0.038421363,-0.037861966
-0.03291913,-0.032892898
-0.02780323,-0.028267954
-0.023067573,-0.024183325
-0.018702546,-0.020935066
-0.014695693,-0.018346364
-0.011032325,-0.016192773
0.015687821,0.015221103
-0.003453312,-0.0028798105
-0.01664835,-0.016858704
-0.02406301,-0.023394745
-0.027218048,-0.026534844
-0.027640698,-0.027453382
-0.026483938,-0.026598826
-0.024518045,-0.024693819
-0.022221709,-0.022273537
-0.019875696,-0.019934129
-0.017634343,-0.017734392
-0.015574356,-0.015626099
-0.013726345,-0.01378235
-0.012094583,-0.012167791
-0.010669082,-0.010729236
-0.009432853,-0.00952574
-0.008366159,-0.008453632
-0.0074489317,-0.0072987326
-0.0066620708,-0.0064838836
-0.0059880805,-0.0058676517
-0.0054113143,-0.005313744
-0.004918001,-0.0050344374
-0.0044961497,-0.004836891
0.008807443,0.008305262
-0.0074843685,-0.007379879
-0.014972694,-0.014773835
-0.018061036,-0.017628158
-0.01878125,-0.018311698
-0.0182032,-0.018025933
-0.016941382,-0.017059432
-0.015368045,-0.015524844
-0.013714036,-0.01374389
-0.0121213505,-0.012206581
-0.010673135,-0.010685326
-0.00941233,-0.009242001
-0.008354234,-0.008149833
-0.0074955057,-0.0072408062
-0.0068208906,-0.0065686526
-0.0063083046,-0.0057818834
-0.005932644,-0.005309048
-0.0056685293,-0.0049719047
0.01198124,0.011432667
-0.0102171805,-0.0102520045
-0.02184677,-0.021693598
-0.027774135,-0.027560502
-0.030333374,-0.02986551
-0.030799266,-0.030778736
-0.029940205,-0.0296758
-0.028255904,-0.028283209
-0.026089933,-0.026152462
-0.023686966,-0.023516105
-0.021223824,-0.02099846
-0.018827407,-0.018707123
-0.01658595,-0.016663447
-0.014556815,-0.014612618
-0.012772501,-0.012708191
-0.011245692,-0.0117343785
-0.009973721,-0.010517909
-0.008942604,-0.009411769
-0.008130641,-0.008300804
-0.0075115324,-0.0072975843
0.01383675,0.013386316
-0.009925209,-0.009617939
-0.022264382,-0.022388663
-0.028387113,-0.02854257
-0.030881576,-0.03082434
-0.031182664,-0.031113356
-0.030149687,-0.02994705
-0.028326161,-0.028086437
-0.026068771,-0.025714152
-0.023616659,-0.023212962
-0.021131227,-0.02083568
-0.018720401,-0.018451288
-0.016454251,-0.016274013
-0.014375512,-0.013904803
-0.012507037,-0.0124360975
-0.010857223,-0.011146453
-0.009424096,-0.009737682
-0.00819844,-0.008621454
-0.0071662143,-0.0075981827
-0.0063104266,-0.0068780747
-0.005612567,-0.006247067
0.011606842,0.011742978
-0.006318532,-0.0061816927
-0.015211243,-0.015407209
-0.019254437,-0.019903103
-0.02060939,-0.020541675
-0.020447323,-0.020099673
-0.019433627,-0.019022088
-0.017964272,-0.017539136
-0.016285162,-0.01601472
-0.014554148,-0.014280956
-0.012874137,-0.012526971
-0.011311385,-0.0104650445
-0.009906107,-0.009040324
-0.008679152,-0.0077618663
-0.0076366765,-0.0068207895
-0.006773815,-0.006192156
-0.0060777892,-0.0057267984
-0.0055306465,-0.0041063456
0.02377249,0.023458038
-0.010655204,-0.009236814
-0.025345653,-0.024319623
-0.03210222,-0.03179311
-0.034896906,-0.034714926
-0.035460565,-0.035320114
-0.034682617,-0.03478793
-0.033077024,-0.032965597
-0.030967828,-0.030699585
-0.028572826,-0.028682744
-0.026044967,-0.026334692
-0.023494443,-0.023652155
-0.021001268,-0.021093588
-0.01862296,-0.018594826
-0.016399555,-0.016524605
-0.01435716,-0.014258183
-0.01251065,-0.012545142
-0.010865862,-0.010627429
-0.009421449,-0.009459924
-0.008170507,-0.008486457
-0.007101992,-0.0075909873
-0.0062019774,-0.0069418713
-0.005454727,-0.006363646
0.005068965,0.0054104077
-0.013720906,-0.01360928
-0.023657462,-0.023578417
-0.02850883,-0.028593078
-0.030300302,-0.030334558
-0.030192977,-0.030117728
-0.028900588,-0.028744087
-0.026894934,-0.02686162
-0.024509119,-0.024622872
-0.021989157,-0.022082658
-0.019518977,-0.019665502
-0.017232087,-0.017327651
-0.015217382,-0.015246438
-0.01352342,-0.013646564
-0.012163465,-0.01182503
-0.011122154,-0.010540886
-0.01036359,-0.0093762465
-0.009839973,-0.008219512
-0.009499659,-0.0073048393
0.013987683,0.012531198
-0.0048915977,-0.0053852936
-0.01429692,-0.014862181
-0.01864606,-0.01938665
-0.020199182,-0.020331452
-0.02017057,-0.019973557
-0.019245956,-0.01888553
-0.017832873,-0.017547315
-0.016185734,-0.01607626
-0.014469935,-0.014165962
-0.012795435,-0.012508828
-0.01123482,-0.010962883
-0.009833478,-0.009631321
-0.008615905,-0.007958051
-0.007590193,-0.0069876635
-0.006751755,-0.006305417
-0.006086716,-0.0058068316
-0.0055750743,-0.005434761
0.015205471,0.015710197
-0.008294861,-0.009834962
-0.0217307,-0.022943692
-0.028972078,-0.029978752
-0.032350387,-0.032298233
-0.03330907,-0.033361793
-0.032760993,-0.032931436
-0.031292748,-0.03125174
-0.029285468,-0.02908967
-0.026988333,-0.02704805
-0.024564408,-0.024790362
-0.022119824,-0.022229072
-0.01972271,-0.019316442
-0.017415646,-0.017229037
-0.015223977,-0.015215245
-0.013161413,-0.013506142
-0.011233845,-0.011988252
-0.009441955,-0.010696521
-0.007783015,-0.009197788
-0.0062521305,-0.008265492
-0.0048430953,-0.007420644
0.0117774075,0.01183061
-0.0065491977,-0.0064550163
-0.014781346,-0.014849918
-0.017604372,-0.017701397
-0.017617594,-0.017602026
-0.016278142,-0.016075969
-0.0143989995,-0.014337474
-0.012422713,-0.012272717
-0.010576813,-0.010592681
-0.008964372,-0.0090795625
-0.007617721,-0.0076784296
-0.006530615,-0.00653066
-0.0056774914,-0.0056652473
-0.0050248574,-0.0050085196
-0.004537828,-0.004344607
-0.0041836654,-0.0037423624
0.0060388856,0.0055943606
-0.0122621665,-0.012383353
-0.01984963,-0.019940346
-0.021948582,-0.022110574
-0.021332629,-0.021689976
