5,0.018082861229777335,0.01570316031575203
10,0.017127677612006665,0.015027303248643875
15,0.01640505138784647,0.014710008166730404
20,0.016673978604376315,0.014210397377610207
25,0.015843913704156876,0.01307020615786314
30,0.014981710910797119,0.01237103808671236
35,0.014129238948225976,0.011777151376008987
40,0.014533730410039424,0.011046480387449265
45,0.012557425908744336,0.011249289847910404
50,0.013308076933026314,0.01076875813305378
55,0.012947124987840652,0.010931427590548992
60,0.012408756092190743,0.010501401498913765
65,0.011434506252408027,0.010020197369158268
70,0.012298990786075593,0.010666562244296074
75,0.011208370700478554,0.011212754994630814
80,0.012885194271802902,0.009826728142797947
85,0.010955999232828617,0.01007550023496151
90,0.011006554588675499,0.009332774206995964
95,0.0106311509385705,0.008816429413855076
100,0.01008150726556778,0.009163578040897846
105,0.01006152294576168,0.009271559305489063
110,0.010074345022439956,0.008963847532868385
115,0.00855639623478055,0.008552242070436478
120,0.00968095175921917,0.008072061464190483
125,0.00921597983688116,0.008563791401684284
130,0.009710639715194702,0.008946468122303486
135,0.008307642210274935,0.008731200359761715
140,0.008980425167828798,0.009096849709749222
145,0.008115603122860193,0.008019605651497841
150,0.0083985417149961,0.008779742754995823
155,0.008652765396982431,0.008545221760869026
160,0.008099186047911645,0.0080628152936697
165,0.007608250807970762,0.007627731189131737
170,0.007801710162311792,0.007916553877294064
175,0.007682702131569385,0.008447185158729553
180,0.007835114561021327,0.007375969085842371
185,0.007381861843168735,0.008260203525424004
190,0.007423319667577743,0.00731148524209857
195,0.006523875892162323,0.007252844981849194
200,0.0063530303537845615,0.007310397922992706
205,0.006552058178931475,0.007106313481926918
210,0.005931092519313097,0.006347180809825659
215,0.005350965913385153,0.00659728329628706
220,0.005558863095939159,0.0061119250021874905
225,0.0056477032601833345,0.006742474157363176
230,0.005859393533319235,0.006526867393404245
235,0.0055025570094585415,0.006495975889265537
240,0.005927168484777212,0.00651145726442337
245,0.005852264445275068,0.007220750208944082
250,0.0058466392569243904,0.007720912806689739
255,0.006059582158923149,0.006751396227627993
260,0.0052446587942540646,0.005853464361280203
265,0.004413970932364464,0.005451955832540989
270,0.004316974803805352,0.005428208503872156
275,0.003981692111119628,0.005205212160944939
280,0.0036800904665142296,0.004786876495927572
285,0.0036941336933523417,0.004713749513030052
290,0.0037444506771862505,0.004830780439078808
295,0.0033939145505428314,0.004853864200413227
300,0.0032375509850680827,0.004827463533729315
305,0.0032044388353824615,0.004804403055459261
310,0.0033044037874788044,0.004579402506351471
315,0.0032247537281364204,0.004507591016590595
320,0.003048475692048669,0.0045611802488565445
325,0.00311756101436913,0.0046956841833889484
330,0.0031884280033409595,0.004576133564114571
335,0.0029573756735771896,0.0044294991530478
340,0.0031538795214146377,0.004594646859914064
345,0.0030374186113476752,0.004401549231261015
350,0.002893092855811119,0.004399496130645275
355,0.002871472854167223,0.00434273574501276
360,0.002908180421218276,0.004114675801247358
365,0.0027233432047069073,0.004013794008642435
370,0.0027450965251773598,0.004369202069938183
375,0.0027249793987721206,0.0038736420683562756
380,0.0025177450850605966,0.003854255424812436
385,0.0024570717941969633,0.0038302151951938868
390,0.002427500206977129,0.004076911136507988
395,0.002437904058024287,0.004038095474243164
400,0.0023075344040989878,0.0038616156671196222
405,0.0020989468088373543,0.0037181037478148937
410,0.0024122447241097687,0.003781335661187768
415,0.002211364824324846,0.003810129128396511
420,0.0022149148862808943,0.0036166971549391747
425,0.001885400409810245,0.0036111599765717983
430,0.002032116102054715,0.00353994220495224
435,0.002053957525640726,0.0037215689662843943
440,0.002184643317013979,0.0036399008240550756
445,0.0023989199195057153,0.004173169378191233
450,0.0026110144797712566,0.004145404789596796
455,0.002456269133836031,0.004075727425515652
460,0.0024011770728975534,0.0038118883967399597
465,0.0020482456078752876,0.003693526843562722
470,0.0019755264278501273,0.0035024054814130068
475,0.0017537016188725828,0.003398443339392543
480,0.0015708730556070805,0.0033658016473054886
485,0.001380961644463241,0.003420014400035143
490,0.0014332326129078865,0.0033505060710012913
495,0.0013866273453459143,0.0033401644323021173
500,0.001251094089820981,0.003251779591664672
505,0.001214476954191923,0.0033310530707240105
510,0.0011679973686113954,0.0032408919651061296
515,0.0011240909341722726,0.003176235593855381
520,0.0011600813362747432,0.0032576557714492083
525,0.0011098364368081093,0.0033252001740038395
530,0.001249718084000051,0.0032276271376758814
535,0.001134700747206807,0.003241723868995905
540,0.0011126478668302298,0.0032410796266049147
545,0.0010419121710583568,0.003222342347726226
550,0.0010811411309987306,0.00316332234069705
555,0.0009235584759153426,0.0031640841625630856
560,0.0009374810499139131,0.003220343729481101
565,0.0008853836567141116,0.0031615495681762695
570,0.0008806047029793262,0.00321619282476604
575,0.0008236524765379727,0.0031899502500891685
580,0.0008159393444657325,0.003161148400977254
585,0.0007735399063676596,0.003124941373243928
590,0.0008033368038013577,0.0031519730109721422
595,0.0007531233597546816,0.0031660140957683325
